venta_id,cliente_id,producto_id,categoria,cantidad,precio_unitario,subtotal,descuento,total,metodo_pago,fecha_venta
VEN-0000203,CLI-000894,PROD-00227,Electronica,3,1368.96,4106.88,487.08,3619.8,efectivo,2026-05-13 15:52:04.607876
VEN-0000204,CLI-001542,PROD-00070,Ropa,5,4571.51,22857.55,643.33,22214.22,yape,2026-05-13 15:48:13.754763
VEN-0000205,CLI-005282,PROD-00454,Tecnologia,5,2220.02,11100.1,305.89,10794.21,plin,2026-05-13 15:51:02.099190
VEN-0000206,CLI-009588,PROD-00494,Hogar,3,1363.3,4089.9,401.73,3688.17,tarjeta,2026-05-13 15:48:44.480565
VEN-0000207,CLI-000387,PROD-00382,Deportes,1,3645.02,3645.02,210.13,3434.89,plin,2026-05-13 15:49:35.102271
VEN-0000208,CLI-006709,PROD-00059,Tecnologia,2,673.46,1346.92,40.89,1306.03,tarjeta,2026-05-13 15:47:55.863155
VEN-0000209,CLI-002902,PROD-00266,Electronica,5,1517.23,7586.15,51.73,7534.42,yape,2026-05-13 15:50:14.796242
VEN-0000210,CLI-009153,PROD-00301,Tecnologia,5,228.53,1142.65,151.86,990.79,plin,2026-05-13 15:50:54.151216
VEN-0000211,CLI-000139,PROD-00107,Hogar,3,1319.07,3957.21,453.25,3503.96,yape,2026-05-13 15:52:38.864994
VEN-0000212,CLI-002398,PROD-00030,Deportes,5,3378.03,16890.15,2329.3,14560.85,yape,2026-05-13 15:49:18.030457
VEN-0000213,CLI-007031,PROD-00279,Ropa,4,3531.11,14124.44,344.58,13779.86,yape,2026-05-13 15:47:32.331518
VEN-0000214,CLI-005732,PROD-00077,Electronica,3,3248.19,9744.57,1349.49,8395.08,efectivo,2026-05-13 15:48:40.393439
VEN-0000215,CLI-003770,PROD-00425,Electronica,1,3225.36,3225.36,242.39,2982.97,efectivo,2026-05-13 15:47:38.307256
VEN-0000216,CLI-006341,PROD-00496,Hogar,4,1620.43,6481.72,712.89,5768.83,plin,2026-05-13 15:51:42.271957
VEN-0000217,CLI-004157,PROD-00069,Ropa,1,3420.32,3420.32,487.65,2932.67,efectivo,2026-05-13 15:49:17.383390
VEN-0000218,CLI-005363,PROD-00158,Ropa,4,1876.51,7506.04,1104.24,6401.8,plin,2026-05-13 15:51:01.702781
VEN-0000219,CLI-006482,PROD-00407,Ropa,4,3761.17,15044.68,749.65,14295.03,efectivo,2026-05-13 15:48:32.715138
VEN-0000220,CLI-006969,PROD-00365,Hogar,3,595.6,1786.8,62.73,1724.07,efectivo,2026-05-13 15:51:39.716127
VEN-0000221,CLI-005818,PROD-00383,Ropa,1,1269.55,1269.55,178.71,1090.84,plin,2026-05-13 15:48:53.509653
VEN-0000222,CLI-005103,PROD-00315,Hogar,3,2986.53,8959.59,923.14,8036.45,yape,2026-05-13 15:50:30.935880
VEN-0000223,CLI-007924,PROD-00299,Tecnologia,4,4733.1,18932.4,2113.24,16819.16,tarjeta,2026-05-13 15:50:16.094787
VEN-0000224,CLI-000281,PROD-00422,Ropa,2,4489.45,8978.9,483.94,8494.96,yape,2026-05-13 15:50:53.669344
VEN-0000225,CLI-004561,PROD-00324,Tecnologia,5,848.47,4242.35,333.94,3908.41,plin,2026-05-13 15:49:58.067066
VEN-0000226,CLI-005032,PROD-00260,Electronica,1,1416.23,1416.23,45.79,1370.44,efectivo,2026-05-13 15:50:07.787069
VEN-0000227,CLI-008956,PROD-00245,Tecnologia,5,4320.23,21601.15,3066.05,18535.1,yape,2026-05-13 15:51:44.651747
VEN-0000228,CLI-006570,PROD-00411,Hogar,3,2804.88,8414.64,868.43,7546.21,yape,2026-05-13 15:46:54.026999
VEN-0000229,CLI-002534,PROD-00427,Deportes,2,1717.6,3435.2,45.17,3390.03,efectivo,2026-05-13 15:51:18.035277
VEN-0000230,CLI-000402,PROD-00172,Deportes,3,4697.3,14091.9,1347.37,12744.53,tarjeta,2026-05-13 15:48:41.109634
VEN-0000231,CLI-005837,PROD-00296,Tecnologia,1,1644.73,1644.73,213.79,1430.94,plin,2026-05-13 15:51:13.444314
VEN-0000232,CLI-002095,PROD-00193,Hogar,4,4035.76,16143.04,150.22,15992.82,tarjeta,2026-05-13 15:52:47.939502
VEN-0000233,CLI-009543,PROD-00066,Electronica,5,4172.32,20861.6,2851.32,18010.28,plin,2026-05-13 15:48:03.011140
VEN-0000234,CLI-009133,PROD-00058,Hogar,2,2738.1,5476.2,193.79,5282.41,efectivo,2026-05-13 15:47:54.087323
VEN-0000235,CLI-006034,PROD-00206,Electronica,5,3402.29,17011.45,1223.5,15787.95,efectivo,2026-05-13 15:52:30.621952
VEN-0000236,CLI-006660,PROD-00351,Tecnologia,4,1012.83,4051.32,555.53,3495.79,yape,2026-05-13 15:48:22.698504
VEN-0000237,CLI-000876,PROD-00090,Ropa,1,4084.44,4084.44,203.04,3881.4,yape,2026-05-13 15:51:53.473846
VEN-0000238,CLI-000676,PROD-00082,Hogar,5,818.75,4093.75,577.8,3515.95,efectivo,2026-05-13 15:52:15.558937
VEN-0000239,CLI-006676,PROD-00237,Tecnologia,1,4214.39,4214.39,44.35,4170.04,yape,2026-05-13 15:47:17.701535
VEN-0000240,CLI-003391,PROD-00250,Deportes,4,2550.01,10200.04,286.2,9913.84,yape,2026-05-13 15:49:08.807575
VEN-0000241,CLI-009792,PROD-00426,Hogar,2,4373.41,8746.82,561.87,8184.95,efectivo,2026-05-13 15:50:37.415269
VEN-0000242,CLI-004251,PROD-00250,Deportes,1,2550.01,2550.01,128.77,2421.24,plin,2026-05-13 15:52:42.453038
VEN-0000243,CLI-001292,PROD-00483,Deportes,1,203.23,203.23,24.18,179.05,efectivo,2026-05-13 15:49:26.297928
VEN-0000244,CLI-009328,PROD-00362,Tecnologia,4,1706.28,6825.12,995.88,5829.24,tarjeta,2026-05-13 15:47:38.360929
VEN-0000245,CLI-000044,PROD-00035,Ropa,5,66.2,331.0,49.64,281.36,tarjeta,2026-05-13 15:50:10.484089
VEN-0000246,CLI-002453,PROD-00124,Electronica,4,1498.77,5995.08,333.17,5661.91,tarjeta,2026-05-13 15:49:13.372210
VEN-0000247,CLI-004637,PROD-00322,Ropa,3,1351.19,4053.57,435.15,3618.42,yape,2026-05-13 15:48:31.556461
VEN-0000248,CLI-006195,PROD-00333,Electronica,2,1108.39,2216.78,196.55,2020.23,efectivo,2026-05-13 15:51:28.190815
VEN-0000249,CLI-008653,PROD-00159,Ropa,1,707.04,707.04,51.39,655.65,plin,2026-05-13 15:50:35.922920
VEN-0000250,CLI-009501,PROD-00186,Ropa,5,3424.0,17120.0,1328.31,15791.69,efectivo,2026-05-13 15:48:33.465334
VEN-0000251,CLI-005020,PROD-00129,Electronica,1,645.9,645.9,32.61,613.29,yape,2026-05-13 15:47:35.778882
VEN-0000252,CLI-004493,PROD-00223,Deportes,4,1047.73,4190.92,65.91,4125.01,plin,2026-05-13 15:46:59.884213
VEN-0000253,CLI-003334,PROD-00136,Tecnologia,2,3425.09,6850.18,677.42,6172.76,tarjeta,2026-05-13 15:47:29.817177
VEN-0000254,CLI-004117,PROD-00451,Ropa,4,2646.15,10584.6,1530.12,9054.48,tarjeta,2026-05-13 15:52:42.102195
VEN-0000255,CLI-004187,PROD-00307,Ropa,2,110.81,221.62,6.38,215.24,yape,2026-05-13 15:49:04.182418
VEN-0000256,CLI-007594,PROD-00248,Electronica,4,4629.01,18516.04,1691.63,16824.41,efectivo,2026-05-13 15:49:25.635415
VEN-0000257,CLI-002304,PROD-00094,Hogar,1,4806.77,4806.77,399.36,4407.41,tarjeta,2026-05-13 15:52:10.909180
VEN-0000258,CLI-004115,PROD-00428,Electronica,2,451.24,902.48,83.4,819.08,tarjeta,2026-05-13 15:51:53.891789
VEN-0000259,CLI-001320,PROD-00451,Ropa,1,2646.15,2646.15,374.89,2271.26,efectivo,2026-05-13 15:48:17.414317
VEN-0000260,CLI-001840,PROD-00102,Deportes,4,872.95,3491.8,455.75,3036.05,tarjeta,2026-05-13 15:47:54.590811
VEN-0000261,CLI-007458,PROD-00247,Tecnologia,2,2612.3,5224.6,400.74,4823.86,plin,2026-05-13 15:52:34.317857
VEN-0000262,CLI-009130,PROD-00146,Hogar,2,2363.31,4726.62,246.31,4480.31,plin,2026-05-13 15:49:49.388063
VEN-0000263,CLI-000744,PROD-00435,Deportes,5,1770.71,8853.55,793.55,8060.0,yape,2026-05-13 15:46:52.131278
VEN-0000264,CLI-008423,PROD-00415,Deportes,4,4987.55,19950.2,1266.05,18684.15,efectivo,2026-05-13 15:49:44.756903
VEN-0000265,CLI-000692,PROD-00279,Ropa,1,3531.11,3531.11,42.37,3488.74,tarjeta,2026-05-13 15:49:49.947036
VEN-0000266,CLI-007871,PROD-00162,Tecnologia,4,1547.42,6189.68,634.38,5555.3,efectivo,2026-05-13 15:47:08.234766
VEN-0000267,CLI-002519,PROD-00423,Electronica,4,3813.58,15254.32,1286.55,13967.77,plin,2026-05-13 15:48:12.112918
VEN-0000268,CLI-006095,PROD-00427,Deportes,3,1717.6,5152.8,619.87,4532.93,plin,2026-05-13 15:48:36.714951
VEN-0000269,CLI-007597,PROD-00387,Hogar,4,4944.85,19779.4,313.45,19465.95,tarjeta,2026-05-13 15:49:53.182558
VEN-0000270,CLI-001362,PROD-00485,Ropa,2,2056.59,4113.18,476.66,3636.52,plin,2026-05-13 15:48:08.519536
VEN-0000271,CLI-003672,PROD-00282,Hogar,2,3700.48,7400.96,291.31,7109.65,plin,2026-05-13 15:50:39.154654
VEN-0000272,CLI-002105,PROD-00433,Deportes,5,4384.41,21922.05,2580.75,19341.3,plin,2026-05-13 15:51:18.151189
VEN-0000273,CLI-006928,PROD-00135,Tecnologia,4,161.52,646.08,18.99,627.09,tarjeta,2026-05-13 15:52:39.246724
VEN-0000274,CLI-002396,PROD-00396,Ropa,3,206.49,619.47,53.16,566.31,efectivo,2026-05-13 15:47:00.169808
VEN-0000275,CLI-009542,PROD-00491,Deportes,4,4110.22,16440.88,2017.83,14423.05,plin,2026-05-13 15:50:40.649377
VEN-0000276,CLI-001966,PROD-00245,Tecnologia,5,4320.23,21601.15,1306.85,20294.3,efectivo,2026-05-13 15:52:41.192131
VEN-0000277,CLI-008162,PROD-00056,Tecnologia,2,2879.93,5759.86,63.89,5695.97,efectivo,2026-05-13 15:49:52.234206
VEN-0000278,CLI-003239,PROD-00051,Tecnologia,4,2742.02,10968.08,1137.74,9830.34,tarjeta,2026-05-13 15:51:06.744282
VEN-0000279,CLI-001726,PROD-00285,Hogar,1,1033.77,1033.77,106.11,927.66,tarjeta,2026-05-13 15:50:05.080526
VEN-0000280,CLI-001250,PROD-00101,Electronica,3,3912.07,11736.21,1029.31,10706.9,yape,2026-05-13 15:46:52.834999
VEN-0000281,CLI-006654,PROD-00050,Electronica,4,479.0,1916.0,219.09,1696.91,yape,2026-05-13 15:50:29.570023
VEN-0000282,CLI-009179,PROD-00254,Ropa,2,1831.45,3662.9,279.06,3383.84,efectivo,2026-05-13 15:49:11.797844
VEN-0000283,CLI-006911,PROD-00110,Electronica,3,500.32,1500.96,19.58,1481.38,efectivo,2026-05-13 15:50:02.975165
VEN-0000284,CLI-002706,PROD-00470,Ropa,5,2711.07,13555.35,1998.38,11556.97,plin,2026-05-13 15:50:45.065458
VEN-0000285,CLI-004365,PROD-00070,Ropa,1,4571.51,4571.51,573.62,3997.89,efectivo,2026-05-13 15:51:33.057997
VEN-0000286,CLI-009124,PROD-00092,Electronica,1,4395.53,4395.53,610.06,3785.47,plin,2026-05-13 15:51:34.849344
VEN-0000287,CLI-002891,PROD-00032,Ropa,1,2749.78,2749.78,300.27,2449.51,yape,2026-05-13 15:50:23.064317
VEN-0000288,CLI-007301,PROD-00141,Tecnologia,5,465.45,2327.25,24.88,2302.37,tarjeta,2026-05-13 15:48:53.418571
VEN-0000289,CLI-009883,PROD-00102,Deportes,5,872.95,4364.75,348.26,4016.49,plin,2026-05-13 15:51:16.029896
VEN-0000290,CLI-006300,PROD-00011,Deportes,3,1272.54,3817.62,233.11,3584.51,yape,2026-05-13 15:49:06.395817
VEN-0000291,CLI-009821,PROD-00360,Deportes,5,466.16,2330.8,273.15,2057.65,efectivo,2026-05-13 15:49:12.814038
VEN-0000292,CLI-003508,PROD-00064,Hogar,1,1892.51,1892.51,26.74,1865.77,efectivo,2026-05-13 15:51:51.873925
VEN-0000293,CLI-005935,PROD-00246,Ropa,5,4820.49,24102.45,1892.59,22209.86,efectivo,2026-05-13 15:48:59.624243
VEN-0000294,CLI-009817,PROD-00348,Electronica,1,2079.26,2079.26,218.22,1861.04,plin,2026-05-13 15:48:02.117776
VEN-0000295,CLI-003469,PROD-00123,Ropa,2,1461.99,2923.98,12.62,2911.36,tarjeta,2026-05-13 15:49:09.603196
VEN-0000296,CLI-008797,PROD-00051,Tecnologia,2,2742.02,5484.04,711.16,4772.88,plin,2026-05-13 15:49:40.774741
VEN-0000297,CLI-007735,PROD-00261,Hogar,2,713.16,1426.32,44.16,1382.16,efectivo,2026-05-13 15:49:44.757049
VEN-0000298,CLI-008996,PROD-00364,Tecnologia,1,124.64,124.64,1.63,123.01,yape,2026-05-13 15:52:10.829539
VEN-0000299,CLI-001984,PROD-00139,Deportes,2,2101.04,4202.08,153.96,4048.12,efectivo,2026-05-13 15:51:10.134819
VEN-0000300,CLI-001069,PROD-00483,Deportes,1,203.23,203.23,17.94,185.29,efectivo,2026-05-13 15:49:10.085041
VEN-0000301,CLI-006725,PROD-00068,Electronica,5,147.4,737.0,53.11,683.89,plin,2026-05-13 15:51:35.853357
VEN-0000302,CLI-003115,PROD-00394,Ropa,1,1751.22,1751.22,141.82,1609.4,tarjeta,2026-05-13 15:50:33.047751
VEN-0000303,CLI-005497,PROD-00480,Electronica,1,3479.85,3479.85,163.83,3316.02,efectivo,2026-05-13 15:47:20.480919
VEN-0000304,CLI-002047,PROD-00467,Ropa,4,3916.02,15664.08,408.54,15255.54,efectivo,2026-05-13 15:51:38.740692
VEN-0000305,CLI-007965,PROD-00291,Ropa,2,2451.09,4902.18,110.58,4791.6,efectivo,2026-05-13 15:50:45.740737
VEN-0000306,CLI-000937,PROD-00067,Ropa,1,4674.03,4674.03,603.57,4070.46,plin,2026-05-13 15:48:16.276026
VEN-0000307,CLI-004152,PROD-00164,Hogar,4,4826.5,19306.0,584.43,18721.57,tarjeta,2026-05-13 15:50:51.525863
VEN-0000308,CLI-006164,PROD-00314,Ropa,4,2105.96,8423.84,112.07,8311.77,plin,2026-05-13 15:51:09.927016
VEN-0000309,CLI-002472,PROD-00249,Electronica,3,2329.77,6989.31,918.78,6070.53,plin,2026-05-13 15:49:22.495655
VEN-0000310,CLI-006031,PROD-00342,Deportes,5,4625.47,23127.35,2245.9,20881.45,efectivo,2026-05-13 15:51:36.976502
VEN-0000311,CLI-008144,PROD-00156,Tecnologia,2,3517.7,7035.4,663.15,6372.25,yape,2026-05-13 15:50:00.655704
VEN-0000312,CLI-004323,PROD-00157,Electronica,1,3202.8,3202.8,83.52,3119.28,tarjeta,2026-05-13 15:46:57.672514
VEN-0000313,CLI-003370,PROD-00477,Tecnologia,1,2692.06,2692.06,59.58,2632.48,yape,2026-05-13 15:47:58.748852
VEN-0000314,CLI-009814,PROD-00384,Tecnologia,1,2064.0,2064.0,178.34,1885.66,efectivo,2026-05-13 15:51:07.393966
VEN-0000315,CLI-002649,PROD-00391,Ropa,1,3229.81,3229.81,242.35,2987.46,yape,2026-05-13 15:50:21.819004
VEN-0000316,CLI-007957,PROD-00016,Tecnologia,4,1558.81,6235.24,685.34,5549.9,yape,2026-05-13 15:52:16.973679
VEN-0000317,CLI-001226,PROD-00056,Tecnologia,5,2879.93,14399.65,74.58,14325.07,plin,2026-05-13 15:50:17.224307
VEN-0000318,CLI-005892,PROD-00177,Electronica,2,4212.73,8425.46,600.08,7825.38,efectivo,2026-05-13 15:48:45.421582
VEN-0000319,CLI-007406,PROD-00158,Ropa,3,1876.51,5629.53,79.52,5550.01,yape,2026-05-13 15:52:26.933292
VEN-0000320,CLI-009042,PROD-00040,Deportes,4,4043.64,16174.56,1043.89,15130.67,plin,2026-05-13 15:47:04.510468
VEN-0000321,CLI-002806,PROD-00200,Deportes,3,1332.84,3998.52,114.86,3883.66,efectivo,2026-05-13 15:48:41.311982
VEN-0000322,CLI-001725,PROD-00057,Deportes,1,3454.99,3454.99,299.51,3155.48,tarjeta,2026-05-13 15:50:07.589991
VEN-0000323,CLI-001894,PROD-00046,Deportes,1,4701.89,4701.89,450.78,4251.11,tarjeta,2026-05-13 15:49:18.843471
VEN-0000324,CLI-002135,PROD-00103,Electronica,3,3800.38,11401.14,1086.11,10315.03,efectivo,2026-05-13 15:52:26.553727
VEN-0000325,CLI-005246,PROD-00264,Hogar,3,3406.03,10218.09,648.84,9569.25,efectivo,2026-05-13 15:48:12.191297
VEN-0000326,CLI-004724,PROD-00230,Deportes,4,3296.27,13185.08,1519.65,11665.43,plin,2026-05-13 15:52:04.740385
VEN-0000327,CLI-009721,PROD-00131,Ropa,3,163.39,490.17,40.78,449.39,efectivo,2026-05-13 15:51:56.657550
VEN-0000328,CLI-000465,PROD-00174,Electronica,3,914.52,2743.56,264.48,2479.08,efectivo,2026-05-13 15:49:34.997057
VEN-0000329,CLI-001033,PROD-00412,Ropa,5,4320.69,21603.45,2273.7,19329.75,yape,2026-05-13 15:48:06.956460
VEN-0000330,CLI-003152,PROD-00349,Electronica,4,2216.84,8867.36,419.04,8448.32,tarjeta,2026-05-13 15:48:20.440549
VEN-0000331,CLI-006345,PROD-00488,Deportes,4,1571.92,6287.68,96.95,6190.73,tarjeta,2026-05-13 15:48:27.187479
VEN-0000332,CLI-000348,PROD-00065,Electronica,3,1958.95,5876.85,327.85,5549.0,yape,2026-05-13 15:49:45.911657
VEN-0000333,CLI-002675,PROD-00460,Electronica,4,3311.82,13247.28,911.23,12336.05,plin,2026-05-13 15:46:58.148753
VEN-0000334,CLI-003584,PROD-00022,Tecnologia,5,1308.04,6540.2,897.24,5642.96,plin,2026-05-13 15:49:37.623770
VEN-0000335,CLI-003892,PROD-00257,Tecnologia,1,3529.99,3529.99,480.73,3049.26,plin,2026-05-13 15:52:11.359474
VEN-0000336,CLI-002610,PROD-00304,Deportes,4,2713.1,10852.4,46.23,10806.17,efectivo,2026-05-13 15:48:21.623946
VEN-0000337,CLI-005358,PROD-00116,Ropa,1,3046.77,3046.77,16.14,3030.63,tarjeta,2026-05-13 15:49:29.097488
VEN-0000338,CLI-005699,PROD-00283,Electronica,3,1782.6,5347.8,440.21,4907.59,tarjeta,2026-05-13 15:48:53.395234
VEN-0000339,CLI-006889,PROD-00337,Electronica,3,4785.71,14357.13,1014.82,13342.31,plin,2026-05-13 15:48:39.836665
VEN-0000340,CLI-003924,PROD-00043,Deportes,3,3452.88,10358.64,951.31,9407.33,efectivo,2026-05-13 15:47:40.300546
VEN-0000341,CLI-008819,PROD-00098,Tecnologia,5,3761.21,18806.05,493.91,18312.14,plin,2026-05-13 15:49:04.074315
VEN-0000342,CLI-001134,PROD-00459,Ropa,4,3645.46,14581.84,298.64,14283.2,tarjeta,2026-05-13 15:47:11.097087
VEN-0000343,CLI-002309,PROD-00272,Ropa,4,1657.28,6629.12,396.85,6232.27,efectivo,2026-05-13 15:51:25.118542
VEN-0000344,CLI-000055,PROD-00304,Deportes,5,2713.1,13565.5,1256.98,12308.52,plin,2026-05-13 15:51:54.835054
VEN-0000345,CLI-004186,PROD-00376,Electronica,5,2232.66,11163.3,753.61,10409.69,yape,2026-05-13 15:51:39.965165
VEN-0000346,CLI-007212,PROD-00263,Hogar,1,3471.05,3471.05,167.35,3303.7,plin,2026-05-13 15:49:57.797101
VEN-0000347,CLI-009724,PROD-00413,Electronica,4,552.81,2211.24,25.17,2186.07,efectivo,2026-05-13 15:47:23.598303
VEN-0000348,CLI-004145,PROD-00241,Ropa,5,4905.54,24527.7,2314.4,22213.3,efectivo,2026-05-13 15:50:20.706373
VEN-0000349,CLI-007095,PROD-00270,Tecnologia,4,220.56,882.24,28.36,853.88,yape,2026-05-13 15:47:32.874147
VEN-0000350,CLI-000405,PROD-00492,Hogar,5,3926.43,19632.15,2339.88,17292.27,efectivo,2026-05-13 15:47:06.602760
VEN-0000351,CLI-001964,PROD-00206,Electronica,1,3402.29,3402.29,200.37,3201.92,efectivo,2026-05-13 15:48:03.313412
VEN-0000352,CLI-001364,PROD-00260,Electronica,4,1416.23,5664.92,297.72,5367.2,efectivo,2026-05-13 15:52:36.976699
VEN-0000353,CLI-003614,PROD-00435,Deportes,3,1770.71,5312.13,352.18,4959.95,tarjeta,2026-05-13 15:50:21.987396
VEN-0000354,CLI-006783,PROD-00283,Electronica,2,1782.6,3565.2,323.79,3241.41,plin,2026-05-13 15:47:10.922441
VEN-0000355,CLI-000315,PROD-00072,Hogar,5,786.38,3931.9,414.3,3517.6,yape,2026-05-13 15:52:31.667719
VEN-0000356,CLI-004814,PROD-00346,Ropa,2,1156.91,2313.82,259.09,2054.73,plin,2026-05-13 15:51:03.668851
VEN-0000357,CLI-002720,PROD-00134,Hogar,5,3879.04,19395.2,149.65,19245.55,tarjeta,2026-05-13 15:48:52.316773
VEN-0000358,CLI-001882,PROD-00304,Deportes,1,2713.1,2713.1,105.19,2607.91,efectivo,2026-05-13 15:50:01.855847
VEN-0000359,CLI-008222,PROD-00416,Deportes,2,2574.98,5149.96,652.21,4497.75,plin,2026-05-13 15:48:01.614663
VEN-0000360,CLI-001850,PROD-00059,Tecnologia,1,673.46,673.46,15.35,658.11,plin,2026-05-13 15:51:34.998980
VEN-0000361,CLI-008252,PROD-00041,Electronica,4,4160.39,16641.56,282.53,16359.03,efectivo,2026-05-13 15:50:24.470799
VEN-0000362,CLI-006533,PROD-00496,Hogar,3,1620.43,4861.29,413.66,4447.63,tarjeta,2026-05-13 15:47:02.743675
VEN-0000363,CLI-003864,PROD-00419,Deportes,4,3015.41,12061.64,435.79,11625.85,tarjeta,2026-05-13 15:51:07.039885
VEN-0000364,CLI-009633,PROD-00179,Hogar,4,3005.49,12021.96,403.33,11618.63,tarjeta,2026-05-13 15:52:44.823053
VEN-0000365,CLI-001626,PROD-00353,Hogar,4,2351.19,9404.76,232.07,9172.69,yape,2026-05-13 15:51:22.657144
VEN-0000366,CLI-004531,PROD-00038,Hogar,3,1315.35,3946.05,367.87,3578.18,plin,2026-05-13 15:51:18.872069
VEN-0000367,CLI-001630,PROD-00029,Hogar,5,4251.15,21255.75,549.55,20706.2,plin,2026-05-13 15:51:27.505992
VEN-0000368,CLI-006333,PROD-00053,Hogar,3,621.68,1865.04,106.83,1758.21,efectivo,2026-05-13 15:52:36.408146
VEN-0000369,CLI-001107,PROD-00134,Hogar,5,3879.04,19395.2,614.14,18781.06,yape,2026-05-13 15:49:49.930567
VEN-0000370,CLI-003711,PROD-00234,Deportes,1,683.51,683.51,100.19,583.32,plin,2026-05-13 15:51:42.778739
VEN-0000371,CLI-009452,PROD-00243,Tecnologia,5,1638.99,8194.95,619.88,7575.07,efectivo,2026-05-13 15:46:59.162267
VEN-0000372,CLI-002724,PROD-00465,Ropa,3,91.96,275.88,7.98,267.9,yape,2026-05-13 15:52:37.483799
VEN-0000373,CLI-000834,PROD-00471,Electronica,1,598.46,598.46,50.95,547.51,efectivo,2026-05-13 15:47:25.105635
VEN-0000374,CLI-005394,PROD-00113,Ropa,2,1588.57,3177.14,67.22,3109.92,yape,2026-05-13 15:51:20.538813
VEN-0000375,CLI-000462,PROD-00057,Deportes,1,3454.99,3454.99,262.05,3192.94,yape,2026-05-13 15:49:53.877625
VEN-0000376,CLI-007500,PROD-00422,Ropa,1,4489.45,4489.45,253.59,4235.86,efectivo,2026-05-13 15:51:22.276408
VEN-0000377,CLI-000056,PROD-00476,Tecnologia,2,2707.72,5415.44,554.77,4860.67,yape,2026-05-13 15:48:40.082718
VEN-0000378,CLI-009050,PROD-00190,Hogar,2,858.34,1716.68,127.82,1588.86,tarjeta,2026-05-13 15:51:31.653237
VEN-0000379,CLI-006158,PROD-00173,Tecnologia,1,871.01,871.01,66.2,804.81,efectivo,2026-05-13 15:48:27.567682
VEN-0000380,CLI-003724,PROD-00390,Hogar,3,1938.11,5814.33,714.19,5100.14,plin,2026-05-13 15:51:26.313565
VEN-0000381,CLI-000853,PROD-00147,Tecnologia,3,4313.29,12939.87,1786.86,11153.01,efectivo,2026-05-13 15:46:56.015093
VEN-0000382,CLI-007463,PROD-00423,Electronica,3,3813.58,11440.74,1676.81,9763.93,tarjeta,2026-05-13 15:52:07.223334
VEN-0000383,CLI-009173,PROD-00091,Hogar,5,1172.05,5860.25,631.01,5229.24,yape,2026-05-13 15:49:53.301634
VEN-0000384,CLI-006585,PROD-00023,Tecnologia,4,4632.64,18530.56,950.68,17579.88,yape,2026-05-13 15:48:25.317130
VEN-0000385,CLI-006532,PROD-00015,Ropa,2,1452.26,2904.52,97.23,2807.29,plin,2026-05-13 15:47:20.498946
VEN-0000386,CLI-007640,PROD-00020,Deportes,2,2541.67,5083.34,642.28,4441.06,plin,2026-05-13 15:49:36.468763
VEN-0000387,CLI-008846,PROD-00431,Deportes,4,3772.86,15091.44,155.94,14935.5,tarjeta,2026-05-13 15:50:11.731601
VEN-0000388,CLI-009452,PROD-00181,Deportes,4,554.82,2219.28,52.42,2166.86,yape,2026-05-13 15:47:04.031616
VEN-0000389,CLI-001475,PROD-00337,Electronica,3,4785.71,14357.13,1606.04,12751.09,efectivo,2026-05-13 15:47:31.815636
VEN-0000390,CLI-008773,PROD-00146,Hogar,1,2363.31,2363.31,154.29,2209.02,plin,2026-05-13 15:52:47.527189
VEN-0000391,CLI-000364,PROD-00076,Hogar,2,3243.21,6486.42,6.4,6480.02,plin,2026-05-13 15:51:51.078078
VEN-0000392,CLI-007417,PROD-00076,Hogar,1,3243.21,3243.21,229.62,3013.59,yape,2026-05-13 15:52:23.633834
VEN-0000393,CLI-003535,PROD-00187,Tecnologia,4,1738.69,6954.76,304.38,6650.38,tarjeta,2026-05-13 15:48:45.697598
VEN-0000394,CLI-007682,PROD-00047,Ropa,2,4518.25,9036.5,377.21,8659.29,tarjeta,2026-05-13 15:47:29.337106
VEN-0000395,CLI-004149,PROD-00068,Electronica,5,147.4,737.0,92.36,644.64,tarjeta,2026-05-13 15:47:09.659159
VEN-0000396,CLI-008651,PROD-00082,Hogar,3,818.75,2456.25,329.4,2126.85,yape,2026-05-13 15:47:24.102333
VEN-0000397,CLI-007014,PROD-00447,Tecnologia,1,4336.41,4336.41,418.29,3918.12,yape,2026-05-13 15:47:53.811449
VEN-0000398,CLI-006722,PROD-00481,Electronica,3,3975.31,11925.93,980.9,10945.03,plin,2026-05-13 15:50:43.319613
VEN-0000399,CLI-008943,PROD-00286,Hogar,2,4499.41,8998.82,709.93,8288.89,plin,2026-05-13 15:50:53.731617
VEN-0000400,CLI-001703,PROD-00287,Electronica,4,2743.58,10974.32,1445.18,9529.14,plin,2026-05-13 15:48:17.138607
VEN-0000401,CLI-000947,PROD-00472,Deportes,4,1322.9,5291.6,649.66,4641.94,tarjeta,2026-05-13 15:49:53.873024
VEN-0000402,CLI-000703,PROD-00345,Deportes,3,4104.66,12313.98,416.44,11897.54,yape,2026-05-13 15:51:59.960724
VEN-0000403,CLI-003167,PROD-00436,Electronica,1,2050.11,2050.11,38.36,2011.75,tarjeta,2026-05-13 15:52:43.681576
VEN-0000404,CLI-003798,PROD-00344,Tecnologia,1,2926.88,2926.88,172.61,2754.27,yape,2026-05-13 15:48:05.971184
VEN-0000405,CLI-008331,PROD-00429,Hogar,1,2227.94,2227.94,259.88,1968.06,plin,2026-05-13 15:48:23.179314
